Hours_Studied,Exam_Score
24.36578038185161,39.10654761729582
69.31160355742136,87.5199883528931
62.374533629389774,74.24372462836175
24.880926838513986,56.50777526322862
25.090262845111514,36.71015918867886
79.19837471007052,97.09738023592915
42.45624774536722,64.13609664369145
42.23852882401346,62.609396967521775
68.76797403545015,84.2178493804114
76.83491464303152,92.21424471247938
79.16006382937226,95.4649294697783
65.2026911155365,81.06054454998873
42.57557513185495,66.23007107603165
25.010043001920124,57.02267886137222
66.6288149556462,79.9524234978169
53.504254984148304,62.61022435746642
45.453320554818575,62.650962236970116
74.38126310568416,100.0
26.67184893836908,40.51620908363223
49.55750625745155,76.91433177724339
20.681218686045145,49.71336263620153
48.11963851964758,62.39212714341724
23.378196540910242,45.62318518897638
27.129074976084315,55.54300096605132
27.05157480662629,43.42422962037005
58.95261812696381,74.78350506000145
64.7626927559254,78.03447263443728
55.00212590582958,66.1634792263809
77.73035290847253,89.94816999265286
42.49223477142225,53.023981432277594
37.14272517691164,55.49008972762141
72.11594769136761,83.89031092044736
33.41575031116716,53.14767826635329
77.79335236643668,84.56831087089307
20.72926848138898,41.67808645060627
78.19272960245834,99.28426689198896
22.589594717034565,29.49770112575411
73.46858682188426,92.03949689987547
51.66206654517799,76.44497717275885
79.57788776715802,88.34114726665288
24.427793884123933,53.24183851094395
53.231257064079244,73.08380826707155
78.15815213714595,90.02017339573818
51.38587065020893,68.48196265175224
57.763918288115754,78.22568384884029
61.74492133907703,79.11370762059765
47.27246388606639,68.14137664644127
57.6534848050438,69.24676900631542
55.058858715386016,73.32208072383318
74.06948062945935,81.8837196165565
22.726782820487472,40.92308731137089
36.85779137553382,49.59145595796839
77.02468904459352,88.76027493682524
73.41582703345497,97.16159473304485
47.33940516714277,71.52029563235125
57.207955868092206,78.00238680013065
36.64287097886796,48.25685084188909
31.28726958342568,47.82445540608558
47.82190429639893,72.70939528145408
41.20113368156317,59.99137847932444
55.01936671105233,86.18437561538988
24.66407821789909,45.79078134337036
78.46368845996999,95.69279873591168
79.17264466877617,93.35931365012236
61.88970284118471,79.59646312781915
52.165781980647225,68.6426738633316
38.571656977179664,60.89172618845222
68.82770118241692,91.12653002406357
61.083870353232754,73.31374007252342
29.757016360693477,40.28176782131213
74.65563106963054,79.90561727752923
69.35223457539014,88.93257080809589
76.98799479751544,86.51839542059642
63.543170503301596,67.44866842042161
56.80491175614739,76.2961377955258
45.09458217743713,77.79785017316202
75.9637090012408,92.12909808193939
71.9638333700245,93.39658634823313
22.713120206371364,42.06844034733818
21.58201846983512,39.90957962719651
42.58780201268297,65.97287080997543
68.63319984690997,83.45989258943257
79.23656775889667,96.87909325538325
29.02501346621169,49.50394963007719
55.64784292112811,68.85690805321342
42.85345139786129,66.66303292518737
78.19486386887618,93.23536213525992
70.52713538814251,82.46630766177832
70.29972228266827,90.00379522995728
48.12158958769822,60.324702217567086
44.88917014025991,62.813798577461675
36.40442431584238,54.52948912018503
23.382529799055625,48.72877670409231
71.8833425753032,91.13736484381775
68.77406054780465,85.18519576794355
79.98306039716783,100.0
79.79821022443431,100.0
53.32590233615765,74.00646905746093
66.13924491083063,82.89439838434937
76.68594379294568,84.98062920919743
70.97884344064468,81.0392192901602
34.84088610459186,51.267493573234255
47.03264811860561,61.02394249971963
27.7495649090897,45.240258845722536
77.24306163552333,93.7208081031298
56.3704780670528,76.73011068984054
33.71856833020776,51.60964724534282
60.30204106435141,80.20594887409104
57.08769442747375,74.62015619496079
41.48976308197043,47.56247552974868
26.81345553197774,39.83677039246633
60.29439173556798,76.41514681445987
51.2184620542276,61.39937049446957
66.33910350413836,86.62172070890868
51.209810066719605,77.8338245574458
71.1308900191124,94.88691662834067
53.114410326469134,69.17803258456442
53.656278292123176,79.91782119861674
72.5992161595007,89.86126009473833
44.208971972743825,59.976007547398396
28.04091370703844,42.95845204044088
21.726960578800337,38.82579443093155
65.30823534041714,79.71376266214891
57.21857308120788,75.38014176140041
62.244786085953415,80.09599066795494
32.777849690534644,51.1572333269284
28.182288535206187,49.39480312692397
20.872679940072917,46.97292359178732
41.03525352839582,64.68081566462396
55.395061211277984,63.71592034001467
43.53464270598394,46.03438376127302
46.248495321423746,69.5419900227882
74.2495216696249,82.33577339565112
40.89532802139802,57.50196920897202
50.83936934958865,61.27672272575306
67.01918076446859,72.85633910076503
43.79256693927621,64.85171496154112
57.32520201367241,79.01387287480468
71.74182252480472,84.69566899420417
76.97123741945853,77.57642179561614
28.824408855742277,44.10572172344027
75.59525750968967,94.16631866662046
49.52697758477229,58.17715929288891
35.4946632979375,54.820089651715556
47.54814537429568,65.07887901054292
78.80195451712862,98.33760578887872
49.55708563957218,67.79671356807849
39.72509661725049,51.90042814109863
58.004051259003546,82.28327770604032
34.408737126691584,51.73712283219518
24.551799686519836,43.16038246513425
27.732783314638954,40.746536394467824
27.682750337466345,43.63891931344396
29.11416161073766,42.349637246039364
28.329630358964607,45.87547248147584
58.452484688192875,85.8001113346373
30.91280506394869,41.13575795316311
40.740036999431794,49.02166676219976
73.80730459436072,98.94396132960432
48.437698415772346,64.75987143207252
60.05346431126163,73.03635466373905
30.33919227209779,55.06166078286936
31.537341128520247,46.32678083367304
22.45211697598873,52.285569408470906
30.136103784329872,52.69685382314899
36.71542034191752,51.95218087594743
30.62062905660481,62.03344688336759
25.322152025423335,40.421754886132135
27.23815226603605,50.328816884790086
47.64672608196355,67.06014526030432
32.38002310434755,58.571469685522956
41.85619166288453,69.13244926010141
50.20503625129142,67.88680933312145
61.42368971776192,73.83199800979672
22.358728390465934,44.00062482857734
67.96462393454256,80.5001005193028
57.67402336945447,86.87064568614147
24.905541916932314,44.479476807582124
72.41471744640663,86.60205226621363
75.25234403190879,92.5978086655028
23.664677591291824,34.39868597454905
36.61265888883222,48.9523417133267
68.37207678758368,92.15595639587104
64.89558142301951,77.70943667804015
31.07126116138264,43.23623220722187
32.56095940020262,54.15282794535621
42.22832616748292,67.23113478708676
49.07137911146128,70.93153001987861
57.09528629181776,80.21680809206177
42.134818374186345,55.48730692406026
47.75208296798887,56.83361481913836
64.8482562880254,90.61384538535705
22.200992173435875,39.154863531711264
35.146216660641244,51.883907728878896
62.800975153073146,87.63009124651384
73.71241026123195,93.3641698045743
50.70064652693996,70.9009408330826
51.92680911591894,82.32048272952949
26.430320680386565,41.247695264086374
46.84474200940728,70.06954567742434
51.95703598730139,69.70126293731882
34.54823021808378,54.43237238035913
36.15459385696286,63.51767472258991
42.63704978627736,63.55221183470123
21.204271866663582,43.3738347476282
39.3247499349907,63.79355646209998
32.68688041979268,48.86282002154573
39.64984113067488,52.632091070107094
27.185727909155073,39.55758634957112
73.4316368443937,77.96191546591798
55.61554721324292,85.1720126322227
60.74613914866938,71.0895819969058
67.3502743164403,82.65523885910366
49.90653193574344,65.75032553962274
25.215217285245423,45.798896607837754
52.22639250911287,74.50949615889301
55.210467081252744,77.61278465734857
64.7263684510598,77.99158539709317
45.89957277378076,62.601863852373256
27.654818167733826,47.96755696227692
37.026554347923465,53.68307987342601
41.78493778391811,69.33976435084216
58.755034479896075,78.76313246573076
54.246698280134716,75.94363008242688
41.36580355387078,63.27480098818171
79.19091492757877,100.0
56.34648916141323,74.6152940555648
34.233607504159664,44.7409354412166
26.106948357224226,47.199728649878864
29.171548351059922,43.80482957075595
34.757463703070485,49.84789042741842
29.640882395573342,51.67702238832524
31.194021443078345,57.06401879952624
37.10571012163082,55.37805407596565
30.40241571768529,50.73529300739481
73.8059254775855,100.0
24.81402473969853,45.01784257964501
51.470683374215284,84.50724789058688
44.62380961937969,65.78567701219997
78.94271701451638,84.43100460885564
26.72233413008314,49.906267150206176
43.871335942744494,63.96471945490393
78.16822599652212,100.0
71.93042755363882,92.37299428357663
69.02432425695679,84.7423721402063
35.474169622696394,46.35467172382538
30.25325524340395,47.4864529375176
60.11859319546586,72.00954081043677
75.76255934765516,88.49129068144406
53.405773580835785,74.26695532831765
54.29676136819399,81.60135032589272
36.79874561961705,57.326837517574084
66.16957599151621,75.68579881972929
31.2226249134514,52.32910967709967
39.42075418425462,64.6295053949158
45.526186316985005,59.591179575219456
50.456622721067305,67.12968858497644
34.544583944904815,52.905483916034754
26.890209484352212,40.83630913164116
56.63720254649795,77.69502502223621
37.31783319441534,54.726252643047886
54.874293285356735,74.64777328453106
29.26176291645214,42.473721703816935
48.86840611128905,63.80023600378413
51.95536595309515,73.69188580240703
23.109412209345614,39.71694268632773
40.196256691635234,68.5482269644539
28.064880616338456,44.26381947183392
23.802498228366066,43.96048167145908
79.39761394339672,100.0
39.34123069848338,48.86397476596102
68.5924667512781,74.59799054182953
35.27843928582583,44.36057943411397
60.89016333343576,85.42115978732707
65.61367159338118,79.02183913835745
55.738324436470656,88.30060392865664
48.2945713130095,62.49435715541469
44.71045484883611,63.58223992557652
40.93209599257972,68.13815090835799
75.77174865486955,100.0
69.83716446726375,98.71432770371894
77.90161463999075,100.0
27.457833409132682,52.229316893544826
63.85204851221866,84.21460778181482
76.30042740926227,97.15557249579898
30.87398396993961,46.023170473471424
23.98977604200665,37.88109393937248
64.46723895740354,81.22363026506764
54.46838679079471,70.72385971610541
70.50972660549633,84.26487197925786
28.386342597577368,51.14535015243879
67.71603871159341,90.0620680274368
32.09763920286467,51.02319856047252
29.819356571942272,57.193569229676726
29.855947875859577,41.51301579726557
68.87448321388293,84.26880229751048
59.91183324177201,72.61530765606658
51.38392548614716,57.61550950940145
41.529829047410146,58.957253479983436
72.6320324487865,88.26994577604746
43.546706445358126,70.45006958254301
68.99596636829463,89.33103815720857
46.3480945142131,57.88556884252721
42.61666576549445,71.61038787522486
47.76078714017639,72.69894995631968
38.08267244984852,59.67112504816779
64.85656281057507,80.25483007694731
50.16322340554875,61.89842681493044
33.93276170880904,50.002882966942266
73.97447439647411,96.80824239487552
43.033473282392684,72.1893174538807
52.613171666839314,79.24197425313048
74.38832665787282,87.73581379426153
57.454279754839526,67.86386116736348
27.013882442501846,46.508505801843974
76.3899274168085,81.95979485259097
57.66248318428507,76.71836531017951
40.09433687942517,57.2040045176619
28.356324359803235,44.14228913060362
67.64151135621776,74.69121738480611
57.20436535571081,77.42574772734358
52.007665518579294,66.21107720467886
73.63355498305745,82.93237621964283
67.31583267347185,66.71646776010836
29.10049278396507,47.480378714463
38.70332406773289,67.40166744436472
34.90934838886794,63.13143625671176
64.63677755436062,78.66236113712496
22.011946084146764,37.29807641776874
54.19338109227899,74.29635757411519
65.74752114444144,76.4698324520896
72.60593820570497,90.78639269433651
40.52490492295445,63.09514134711487
69.27543828032077,93.17326570961058
26.637904217312432,44.7050845475671
70.7871375040711,86.02573812780575
27.649319739918944,40.99895823238363
43.837237433622036,56.68409343770177
67.83772194677321,83.08696249802539
28.995045640926428,49.74948639977717
33.75508371395849,57.54883728566006
63.335154103583974,75.34932269432271
63.202192192764464,88.99821399688338
58.468857973117835,73.91867346820653
61.636906668026,78.42685756853407
52.56346660085577,65.45202319592603
35.10794353441717,38.80710479605865
40.741759610235164,64.00894400788971
30.89586300808554,53.77213324023587
74.5070336800177,89.09371665330754
55.00350768596723,72.65527660501809
44.05108500581839,64.94416606175207
47.720348218647956,55.9590556663963
76.83700037670891,89.8208342937957
29.201084186964813,52.50661805534753
55.17378992100783,64.88936388594195
50.35332073306796,69.59700228941433
56.68725412607887,65.71340059203449
21.08661102925043,42.83086037238907
72.3274345366491,88.49721391603174
75.92709694901674,82.43995120613285
53.907991015352536,78.20102759132793
61.799049432613536,74.30154750019457
75.34996287063774,86.72095010501955
62.43431805880392,80.51601733924937
29.15234257485568,54.58654954268519
54.57730161000879,65.75350561563796
56.40290278297135,73.95283674291062
45.44784027814316,65.74834726621944
64.18665413748337,85.13595507418808
76.06202088614089,93.31756917349719
75.53411077440657,89.5552382011863
47.050362284247925,59.732302846143206
26.794282750445316,45.97143191120129
79.09047193774008,88.70311426893943
70.33388518675605,69.2890880264506
27.47976087219601,48.725131653532216
75.25051295704233,96.91159635570739
72.1937817237277,74.40649802429027
51.13028342756432,62.51538502792647
55.476526144695754,76.41762540349214
43.94016223220781,74.08812693886762
23.28569832932188,42.246175658908236
40.11183449875406,53.73822512644155
68.17120691588069,83.6652679234576
20.277921380276172,47.513283826151465
40.00995030146865,54.133667711648
43.8901216154566,56.900463494782244
52.24373617627537,66.73508823436941
75.19133698476563,85.71179848597507
40.780759661957674,59.477743574828565
40.81719211377366,68.52440325890234
64.25007488658491,82.97604678095185
47.133076453388426,63.26230161796127
33.47628937639892,50.051607294085706
47.1463709679616,55.40990756738358
28.451421222787992,52.32750882453155
30.5832191903734,48.58703504877791
49.902066364368785,66.32408356460658
45.13552697027288,82.0373960288284
74.890754064086,92.9387338110758
41.74363394699799,55.145705949076984
54.83530101668261,69.53539038861521
57.93585727517182,81.92973866659375
20.785667395300017,40.4260064887616
59.812242321002635,68.1919623350483
30.682158012185084,54.66342371902705
77.66421904816731,89.77214358252499
28.919763665186778,58.71356213923271
44.87744742362142,69.11386344672825
25.12098008471863,41.180999706530194
79.81245511075684,100.0
50.13170061987455,68.03224865204524
55.723101039202625,78.05358803797581
24.02458864330565,45.73175611490721
64.99762822395067,76.6696068828079
32.594335585735145,47.10331981254361
73.88325736644282,96.36885940360764
32.308378428920435,48.68430751483517
31.441263239819996,47.447309298377014
22.192980070885692,35.35259559124529
48.324016706599956,68.44941026483072
53.890467995756985,83.57109411142801
23.94251836570114,36.34019496189045
66.53165700170064,83.35039089165215
47.197330084881656,73.31078691313016
51.4634161596548,68.41239700419777
46.44576481629369,66.8377073529774
44.04578365251956,55.4691333010123
53.57841987849307,73.4693414678143
29.31441475584275,46.72582842802331
30.91568782971627,55.28428341230963
71.70713726081104,95.24609670715898
76.76692772801796,100.0
42.398558976785175,63.75643006722737
36.244680388613226,56.38722426867556
58.639972594340946,76.87427977408792
44.52405026588578,60.17884999572736
21.52318133962069,42.4779253334098
29.36915584197142,46.128289589038665
62.958333730843854,80.82118290191934
